site_id,region,state,lat,lon,site_type,device_type,current_firmware,target_firmware,device_age_months,incident_count_12m,last_cert_status,last_cert_date,schema_version,ansible_version,openshift_version,vendor_sla_tier,risk_score,risk_tier,wave_assignment
VZ-SO-COS-15013,Southwest,CO,39.1218,-105.1013,rural_remote,CaaS-Node-Type-B,23.06,24.12,41,0,PASS,2025-07-26,v1.13.0,2.13.7,4.14.10,standard,0.138,low,wave_1
VZ-SO-SNA-15014,Southwest,CA,33.3213,-118.1437,rural_remote,CaaS-Node-Type-A,24.01,24.12,19,0,PASS,2025-09-08,v1.14.0,2.15.4,4.16.1,standard,0.156,low,wave_1
VZ-SO-LAS-15015,Southwest,NV,36.5939,-114.8447,urban_macro,CaaS-Node-Type-A,24.12,24.12,49,1,PASS,2025-11-10,v1.16.0,2.14.3,4.12.4,standard,0.116,low,wave_1
VZ-SO-DEN-15016,Southwest,CO,39.4099,-105.3427,urban_macro,CaaS-Node-Type-C,24.01,24.12,23,0,PASS,2025-12-18,v1.14.0,2.15.1,4.14.10,standard,0.159,low,wave_1
VZ-SO-PHX-15017,Southwest,AZ,33.7345,-111.8959,urban_macro,CaaS-Node-Type-A,24.01,24.12,33,0,PASS,2025-11-04,v1.14.0,2.14.10,4.13.8,standard,0.14,low,wave_1
VZ-SO-DEN-15018,Southwest,CO,40.083,-105.0224,urban_macro,CaaS-Node-Type-B,24.12,24.12,40,0,PASS,2025-08-16,v1.16.0,2.15.4,4.12.4,standard,0.026,low,wave_1
VZ-SO-ABQ-15019,Southwest,NM,34.8897,-106.9587,dense_urban,CaaS-Node-Type-C,23.06,24.12,19,0,PASS,2025-12-09,v1.13.0,2.14.10,4.12.4,standard,0.053,low,wave_1
VZ-SO-LAX-15020,Southwest,CA,34.4249,-118.1425,urban_macro,CaaS-Node-Type-C,24.01,24.12,37,0,PASS,2025-07-04,v1.14.0,2.13.7,4.13.8,platinum,0.152,low,wave_1
VZ-SO-ABQ-15021,Southwest,NM,35.1817,-106.7282,dense_urban,CaaS-Node-Type-A,24.01,24.12,56,0,PASS,2025-08-16,v1.14.0,2.16.0,4.14.2,platinum,0.097,low,wave_1
VZ-SO-RNO-15022,Southwest,NV,39.538,-119.8715,urban_macro,CaaS-Node-Type-B,24.01,24.12,51,1,PASS,2025-10-07,v1.14.0,2.15.4,4.14.2,standard,0.18,low,wave_1
VZ-SO-COS-15023,Southwest,CO,39.0603,-105.2368,urban_macro,CaaS-Node-Type-C,24.01,24.12,36,1,PASS,2025-12-20,v1.14.0,2.16.0,4.14.10,standard,0.179,low,wave_1
VZ-SO-ABQ-15024,Southwest,NM,34.7983,-107.071,suburban,CaaS-Node-Type-B,22.12,24.12,45,0,PASS,2025-12-19,v1.12.0,2.15.4,4.16.1,premium,0.195,low,wave_1
VZ-SO-COS-15025,Southwest,CO,38.8694,-104.881,dense_urban,CaaS-Node-Type-C,24.01,24.12,52,0,PASS,2025-09-07,v1.14.0,2.13.7,4.12.4,standard,0.186,low,wave_1
VZ-SO-ABQ-15026,Southwest,NM,34.7638,-107.0558,suburban,CaaS-Node-Type-A,24.12,24.12,34,0,PASS,2025-08-14,v1.16.0,2.16.0,4.12.4,premium,0.123,low,wave_1
VZ-SO-SAF-15027,Southwest,NM,35.4865,-106.099,rural_remote,CaaS-Node-Type-B,24.06,24.12,28,0,PASS,2025-09-03,v1.15.0,2.14.10,4.13.8,standard,0.114,low,wave_1
VZ-SO-COS-15028,Southwest,CO,39.0947,-104.5129,suburban,CaaS-Node-Type-A,22.12,24.12,20,0,PASS,2025-11-26,v1.12.0,2.16.0,4.14.2,standard,0.092,low,wave_1
VZ-SO-TUS-15029,Southwest,AZ,32.5268,-111.3052,rural_remote,CaaS-Node-Type-B,23.06,24.12,14,0,PASS,2025-08-02,v1.13.0,2.13.7,4.13.8,standard,0.087,low,wave_1
VZ-SO-ABQ-15030,Southwest,NM,34.7953,-107.0799,rural_remote,CaaS-Node-Type-C,24.06,24.12,34,0,PASS,2025-11-02,v1.15.0,2.14.10,4.16.1,platinum,0.142,low,wave_1
VZ-SO-DEN-15031,Southwest,CO,40.0017,-105.1903,suburban,CaaS-Node-Type-B,24.01,24.12,18,0,PASS,2025-12-14,v1.14.0,2.13.7,4.15.5,premium,0.023,low,wave_1
VZ-SO-PHX-15032,Southwest,AZ,33.8704,-111.9603,dense_urban,CaaS-Node-Type-C,24.01,24.12,20,0,PASS,2025-07-15,v1.14.0,2.15.4,4.13.8,standard,0.053,low,wave_1
VZ-SO-DEN-15033,Southwest,CO,39.6971,-104.7813,suburban,CaaS-Node-Type-B,24.06,24.12,16,0,CONDITIONAL_PASS,2025-11-02,v1.15.0,2.15.4,4.15.5,standard,0.149,low,wave_1
VZ-SO-SNA-15034,Southwest,CA,33.8696,-117.8964,suburban,CaaS-Node-Type-C,24.06,24.12,29,1,PASS,2025-08-23,v1.15.0,2.16.0,4.13.8,standard,0.169,low,wave_1
VZ-SO-FAT-15035,Southwest,CA,37.1773,-119.7334,urban_macro,CaaS-Node-Type-A,24.06,24.12,31,0,PASS,2025-12-14,v1.15.0,2.15.4,4.14.2,platinum,0.041,low,wave_1
VZ-SO-PHX-15036,Southwest,AZ,33.6358,-111.6477,urban_macro,CaaS-Node-Type-B,24.12,24.12,28,0,PASS,2025-09-12,v1.16.0,2.15.4,4.14.10,premium,0.159,low,wave_1
VZ-SO-SNA-15037,Southwest,CA,33.9275,-117.6937,rural_remote,CaaS-Node-Type-B,23.06,24.12,27,0,PASS,2025-12-10,v1.13.0,2.16.0,4.13.8,standard,0.087,low,wave_1
VZ-SO-ABQ-15038,Southwest,NM,35.3362,-106.6987,suburban,CaaS-Node-Type-A,23.12,24.12,17,0,PASS,2025-12-02,v1.14.0,2.14.10,4.13.8,premium,0.157,low,wave_1
VZ-SO-SAN-15039,Southwest,CA,32.5902,-116.9708,urban_macro,CaaS-Node-Type-C,24.06,24.12,34,1,PASS,2025-12-01,v1.15.0,2.13.7,4.12.4,standard,0.194,low,wave_1
VZ-SO-COS-15040,Southwest,CO,39.2105,-104.9806,dense_urban,CaaS-Node-Type-A,23.06,24.12,53,0,PASS,2025-11-22,v1.13.0,2.15.4,4.15.5,premium,0.136,low,wave_1
VZ-SO-DEN-15041,Southwest,CO,39.8197,-104.8297,dense_urban,CaaS-Node-Type-A,24.06,24.12,45,0,PASS,2025-08-05,v1.15.0,2.14.10,4.13.8,standard,0.196,low,wave_1
VZ-SO-DEN-15042,Southwest,CO,39.8747,-104.9218,suburban,CaaS-Node-Type-A,24.12,24.12,37,0,PASS,2025-09-15,v1.16.0,2.15.1,4.15.5,standard,0.143,low,wave_1
VZ-SO-SNA-15043,Southwest,CA,34.1314,-117.6781,urban_macro,CaaS-Node-Type-C,24.01,24.12,56,0,PASS,2025-12-25,v1.14.0,2.15.4,4.13.8,premium,0.077,low,wave_1
VZ-SO-HNL-15044,Southwest,HI,21.6775,-157.6879,urban_macro,CaaS-Node-Type-A,24.06,24.12,28,0,PASS,2025-11-20,v1.15.0,2.14.10,4.16.1,premium,0.163,low,wave_1
VZ-SO-PHX-15045,Southwest,AZ,33.0221,-112.1869,rural_remote,CaaS-Node-Type-B,24.12,24.12,29,0,PASS,2025-10-28,v1.16.0,2.15.4,4.12.4,platinum,0.147,low,wave_1
VZ-SO-LAS-15046,Southwest,NV,36.3686,-115.205,urban_macro,CaaS-Node-Type-B,23.06,24.12,20,1,PASS,2025-12-16,v1.13.0,2.14.10,4.14.10,standard,0.101,low,wave_1
VZ-SO-SNA-15047,Southwest,CA,33.8344,-117.9841,urban_macro,CaaS-Node-Type-C,24.06,24.12,53,1,PASS,2025-09-26,v1.15.0,2.14.3,4.13.8,standard,0.102,low,wave_1
VZ-SO-SAN-15048,Southwest,CA,32.725,-117.5465,suburban,CaaS-Node-Type-B,23.12,24.12,15,0,PASS,2025-11-09,v1.14.0,2.14.10,4.16.1,premium,0.151,low,wave_1
VZ-SO-SLC-15049,Southwest,UT,40.3965,-111.7696,suburban,CaaS-Node-Type-A,24.01,24.12,32,1,PASS,2025-07-12,v1.14.0,2.13.7,4.12.4,premium,0.146,low,wave_1
VZ-SO-RNO-15050,Southwest,NV,39.1297,-119.7478,urban_macro,CaaS-Node-Type-A,23.06,24.12,39,1,PASS,2025-07-08,v1.13.0,2.15.1,4.16.1,standard,0.09,low,wave_1
VZ-SO-TUS-15051,Southwest,AZ,32.2513,-110.5335,suburban,CaaS-Node-Type-B,24.01,24.12,14,0,PASS,2025-11-22,v1.14.0,2.14.3,4.12.4,platinum,0.037,low,wave_1
VZ-SO-SAF-15052,Southwest,NM,35.5273,-105.9943,urban_macro,CaaS-Node-Type-B,24.06,24.12,18,1,PASS,2025-07-13,v1.15.0,2.14.10,4.14.10,standard,0.177,low,wave_1
VZ-SO-SAC-15053,Southwest,CA,38.4448,-121.3196,urban_macro,CaaS-Node-Type-B,24.06,24.12,45,0,PASS,2025-11-24,v1.15.0,2.15.4,4.14.2,premium,0.17,low,wave_1
VZ-SO-SFO-15054,Southwest,CA,38.0906,-122.2882,dense_urban,CaaS-Node-Type-C,22.12,24.12,53,0,PASS,2025-08-14,v1.12.0,2.15.4,4.16.1,premium,0.069,low,wave_1
VZ-SO-RNO-15055,Southwest,NV,39.4559,-119.7022,urban_macro,CaaS-Node-Type-A,24.06,24.12,19,0,PASS,2025-08-06,v1.15.0,2.13.7,4.14.2,platinum,0.058,low,wave_1
VZ-SO-SNA-15056,Southwest,CA,34.0051,-117.7458,suburban,CaaS-Node-Type-B,24.06,24.12,39,0,PASS,2025-07-20,v1.15.0,2.14.10,4.12.4,standard,0.191,low,wave_1
VZ-SO-HNL-15057,Southwest,HI,21.675,-157.5615,urban_macro,CaaS-Node-Type-C,23.06,24.12,53,0,PASS,2025-11-19,v1.13.0,2.15.4,4.14.2,standard,0.097,low,wave_1
VZ-SO-FAT-15058,Southwest,CA,36.4723,-119.5188,urban_macro,CaaS-Node-Type-A,24.01,24.12,49,0,PASS,2025-07-01,v1.14.0,2.13.7,4.15.5,premium,0.145,low,wave_1
VZ-SO-FAT-15059,Southwest,CA,36.5743,-119.418,urban_macro,CaaS-Node-Type-B,23.06,24.12,19,1,PASS,2025-11-12,v1.13.0,2.14.3,4.14.10,standard,0.147,low,wave_1
VZ-SO-HNL-15060,Southwest,HI,21.5205,-157.4399,rural_remote,CaaS-Node-Type-C,24.06,24.12,54,0,PASS,2025-11-05,v1.15.0,2.15.1,4.14.10,standard,0.177,low,wave_1
VZ-SO-SAF-15061,Southwest,NM,35.9236,-106.144,urban_macro,CaaS-Node-Type-A,23.12,24.12,47,0,PASS,2025-08-25,v1.14.0,2.14.10,4.14.2,standard,0.089,low,wave_1
VZ-SO-DEN-15062,Southwest,CO,39.6136,-105.0502,urban_macro,CaaS-Node-Type-B,24.06,24.12,41,0,PASS,2025-11-05,v1.15.0,2.15.1,4.16.1,standard,0.06,low,wave_1
VZ-SO-PHX-15063,Southwest,AZ,33.5659,-111.8211,dense_urban,CaaS-Node-Type-B,24.01,24.12,19,0,PASS,2025-11-26,v1.14.0,2.14.3,4.13.8,standard,0.052,low,wave_1
VZ-SO-LAS-15064,Southwest,NV,36.3205,-115.3585,rural_remote,CaaS-Node-Type-B,24.12,24.12,13,0,CONDITIONAL_PASS,2025-07-26,v1.16.0,2.13.7,4.13.8,standard,0.197,low,wave_1
VZ-SO-SAN-15065,Southwest,CA,32.6202,-116.8758,rural_remote,CaaS-Node-Type-C,24.01,24.12,21,0,PASS,2025-09-20,v1.14.0,2.15.1,4.13.8,standard,0.061,low,wave_1
VZ-SO-PHX-15066,Southwest,AZ,33.375,-112.484,urban_macro,CaaS-Node-Type-B,24.12,24.12,43,0,PASS,2025-08-04,v1.16.0,2.15.1,4.13.8,premium,0.097,low,wave_1
VZ-SO-SFO-15067,Southwest,CA,37.9932,-121.9879,suburban,CaaS-Node-Type-B,24.01,24.12,16,1,PASS,2025-07-01,v1.14.0,2.14.10,4.16.1,standard,0.07,low,wave_1
VZ-SO-LAX-15068,Southwest,CA,34.4903,-118.5377,urban_macro,CaaS-Node-Type-B,23.12,24.12,20,0,CONDITIONAL_PASS,2025-10-11,v1.14.0,2.14.10,4.16.1,premium,0.09,low,wave_1
VZ-SO-SAN-15069,Southwest,CA,32.5758,-117.1492,suburban,CaaS-Node-Type-A,24.06,24.12,28,0,PASS,2025-07-02,v1.15.0,2.15.4,4.16.1,premium,0.033,low,wave_1
VZ-SO-DEN-15070,Southwest,CO,39.5783,-105.1398,rural_remote,CaaS-Node-Type-B,24.01,24.12,48,0,PASS,2025-09-02,v1.14.0,2.13.7,4.14.10,premium,0.084,low,wave_1
VZ-SO-DEN-15071,Southwest,CO,39.4112,-105.1192,suburban,CaaS-Node-Type-B,24.06,24.12,12,0,CONDITIONAL_PASS,2025-12-26,v1.15.0,2.14.3,4.14.10,premium,0.107,low,wave_1
VZ-SO-SFO-15072,Southwest,CA,37.6709,-122.4529,rural_remote,CaaS-Node-Type-C,24.06,24.12,12,0,PASS,2025-08-02,v1.15.0,2.14.3,4.14.10,standard,0.036,low,wave_1
VZ-SO-FAT-15073,Southwest,CA,36.6192,-119.8906,urban_macro,CaaS-Node-Type-C,22.12,24.12,53,0,CONDITIONAL_PASS,2025-12-07,v1.12.0,2.15.4,4.16.1,standard,0.035,low,wave_1
VZ-SO-SFO-15074,Southwest,CA,38.15,-122.3884,rural_remote,CaaS-Node-Type-C,24.06,24.12,9,0,PASS,2025-07-01,v1.15.0,2.14.3,4.14.2,premium,0.025,low,wave_1
VZ-SO-SLC-15075,Southwest,UT,40.8008,-111.6367,rural_remote,CaaS-Node-Type-A,22.12,24.12,11,0,PASS,2025-11-13,v1.12.0,2.14.10,4.16.1,standard,0.162,low,wave_1
VZ-SO-FAT-15076,Southwest,CA,36.3486,-120.1857,suburban,CaaS-Node-Type-C,23.06,24.12,30,0,PASS,2025-07-18,v1.13.0,2.16.0,4.14.2,standard,0.044,low,wave_1
VZ-SO-SFO-15077,Southwest,CA,38.0763,-122.0791,suburban,CaaS-Node-Type-B,24.06,24.12,13,0,PASS,2025-08-07,v1.15.0,2.14.10,4.14.10,standard,0.086,low,wave_1
VZ-SO-SLC-15078,Southwest,UT,40.9501,-112.2858,dense_urban,CaaS-Node-Type-C,24.06,24.12,58,0,PASS,2025-09-12,v1.15.0,2.13.7,4.14.10,standard,0.124,low,wave_1
VZ-SO-LAX-15079,Southwest,CA,33.7582,-118.2511,urban_macro,CaaS-Node-Type-A,24.06,24.12,12,0,PASS,2025-10-18,v1.15.0,2.15.4,4.16.1,premium,0.134,low,wave_1
VZ-SO-RNO-15080,Southwest,NV,39.277,-119.5216,rural_remote,CaaS-Node-Type-B,23.12,24.12,19,0,PASS,2025-12-02,v1.14.0,2.15.4,4.14.10,premium,0.183,low,wave_1
VZ-SO-LAS-15081,Southwest,NV,35.9146,-115.1204,suburban,CaaS-Node-Type-B,23.12,24.12,58,0,PASS,2025-11-06,v1.14.0,2.14.3,4.14.2,premium,0.147,low,wave_1
VZ-SO-FAT-15082,Southwest,CA,37.1119,-120.1315,suburban,CaaS-Node-Type-B,24.01,24.12,54,0,PASS,2025-10-15,v1.14.0,2.15.4,4.13.8,premium,0.079,low,wave_1
VZ-SO-SAF-15083,Southwest,NM,35.5104,-106.1594,urban_macro,CaaS-Node-Type-C,22.12,24.12,26,0,PASS,2025-07-12,v1.12.0,2.13.7,4.14.2,standard,0.043,low,wave_1
VZ-SO-SNA-15084,Southwest,CA,34.005,-118.2645,suburban,CaaS-Node-Type-C,23.06,24.12,41,0,PASS,2025-09-20,v1.13.0,2.14.3,4.12.4,premium,0.124,low,wave_1
VZ-SO-SLC-15085,Southwest,UT,40.4239,-112.0849,dense_urban,CaaS-Node-Type-B,23.06,24.12,47,0,PASS,2025-10-03,v1.13.0,2.14.3,4.14.2,standard,0.077,low,wave_1
VZ-SO-SAF-15086,Southwest,NM,35.6639,-106.3791,suburban,CaaS-Node-Type-B,23.06,24.12,14,0,PASS,2025-08-17,v1.13.0,2.13.7,4.13.8,standard,0.056,low,wave_1
VZ-SO-COS-15087,Southwest,CO,38.6482,-104.9814,suburban,CaaS-Node-Type-C,23.06,24.12,18,0,PASS,2025-11-16,v1.13.0,2.15.1,4.15.5,standard,0.17,low,wave_1
VZ-SO-ABQ-15088,Southwest,NM,35.0753,-106.5772,urban_macro,CaaS-Node-Type-B,23.06,24.12,26,0,PASS,2025-07-18,v1.13.0,2.16.0,4.14.10,premium,0.088,low,wave_1
VZ-SO-LAS-15089,Southwest,NV,35.797,-115.1112,rural_remote,CaaS-Node-Type-A,24.01,24.12,41,0,CONDITIONAL_PASS,2025-08-09,v1.14.0,2.15.4,4.13.8,standard,0.15,low,wave_1
VZ-SO-PHX-15090,Southwest,AZ,33.8694,-111.707,dense_urban,CaaS-Node-Type-A,24.12,24.12,38,0,PASS,2025-11-18,v1.16.0,2.15.4,4.14.10,platinum,0.111,low,wave_1
VZ-SO-SLC-15091,Southwest,UT,40.5233,-112.2101,urban_macro,CaaS-Node-Type-B,24.06,24.12,48,1,PASS,2025-11-19,v1.15.0,2.14.3,4.12.4,standard,0.19,low,wave_1
VZ-SO-RNO-15092,Southwest,NV,39.3799,-119.5537,urban_macro,CaaS-Node-Type-C,24.01,24.12,12,0,PASS,2025-09-09,v1.14.0,2.15.1,4.13.8,standard,0.021,low,wave_1
VZ-SO-SAN-15093,Southwest,CA,32.5138,-117.427,urban_macro,CaaS-Node-Type-C,24.12,24.12,52,0,CONDITIONAL_PASS,2025-09-06,v1.16.0,2.13.7,4.13.8,premium,0.149,low,wave_1
VZ-SO-SLC-15094,Southwest,UT,40.3303,-111.962,urban_macro,CaaS-Node-Type-B,24.01,24.12,18,0,PASS,2025-10-19,v1.14.0,2.14.3,4.14.2,platinum,0.186,low,wave_1
VZ-SO-SFO-15095,Southwest,CA,38.1029,-122.8376,rural_remote,CaaS-Node-Type-C,24.12,24.12,26,1,PASS,2025-07-12,v1.16.0,2.16.0,4.13.8,standard,0.063,low,wave_1
VZ-SO-SFO-15096,Southwest,CA,38.0606,-122.2811,suburban,CaaS-Node-Type-B,23.12,24.12,42,0,PASS,2025-07-03,v1.14.0,2.13.7,4.14.10,platinum,0.146,low,wave_1
VZ-SO-SAC-15097,Southwest,CA,38.6428,-121.197,urban_macro,CaaS-Node-Type-C,24.06,24.12,37,0,PASS,2025-12-15,v1.15.0,2.16.0,4.14.2,standard,0.095,low,wave_1
VZ-SO-SNA-15098,Southwest,CA,33.8373,-117.5269,rural_remote,CaaS-Node-Type-A,24.12,24.12,50,1,PASS,2025-12-20,v1.16.0,2.15.1,4.16.1,platinum,0.086,low,wave_1
VZ-SO-SAF-15099,Southwest,NM,35.787,-106.288,suburban,CaaS-Node-Type-B,24.01,24.12,18,0,PASS,2025-07-03,v1.14.0,2.16.0,4.13.8,standard,0.146,low,wave_1
VZ-SO-LAX-15100,Southwest,CA,34.3547,-118.6701,rural_remote,CaaS-Node-Type-B,24.12,24.12,53,0,PASS,2025-08-03,v1.16.0,2.15.4,4.12.4,standard,0.091,low,wave_1
VZ-SO-LAX-15101,Southwest,CA,34.0745,-118.513,urban_macro,CaaS-Node-Type-A,23.06,24.12,57,0,CONDITIONAL_PASS,2025-12-09,v1.13.0,2.14.3,4.14.2,standard,0.026,low,wave_1
VZ-SO-LAX-15102,Southwest,CA,33.9611,-118.0386,urban_macro,CaaS-Node-Type-A,24.12,24.12,31,0,PASS,2025-09-26,v1.16.0,2.15.4,4.14.10,standard,0.087,low,wave_1
VZ-SO-PHX-15103,Southwest,AZ,33.5357,-112.4773,suburban,CaaS-Node-Type-B,24.01,24.12,54,0,PASS,2025-10-28,v1.14.0,2.15.4,4.13.8,standard,0.107,low,wave_1
VZ-SO-SNA-15104,Southwest,CA,33.9844,-117.9957,urban_macro,CaaS-Node-Type-B,23.06,24.12,34,1,PASS,2025-10-23,v1.13.0,2.14.3,4.12.4,premium,0.136,low,wave_1
VZ-SO-DEN-15105,Southwest,CO,39.5355,-105.109,urban_macro,CaaS-Node-Type-B,24.01,24.12,10,0,PASS,2025-07-02,v1.14.0,2.14.3,4.14.10,premium,0.053,low,wave_1
VZ-SO-SNA-15106,Southwest,CA,34.0649,-118.0073,rural_remote,CaaS-Node-Type-A,24.01,24.12,32,0,PASS,2025-12-16,v1.14.0,2.14.3,4.14.10,standard,0.136,low,wave_1
VZ-SO-TUS-15107,Southwest,AZ,32.1733,-110.8484,suburban,CaaS-Node-Type-B,23.06,24.12,19,1,PASS,2025-09-24,v1.13.0,2.15.1,4.15.5,standard,0.145,low,wave_1
VZ-SO-COS-15108,Southwest,CO,38.3857,-104.5374,suburban,CaaS-Node-Type-B,23.06,24.12,56,0,PASS,2025-08-26,v1.13.0,2.13.7,4.14.10,standard,0.051,low,wave_1
VZ-SO-RNO-15109,Southwest,NV,39.4764,-119.9597,urban_macro,CaaS-Node-Type-A,23.06,24.12,40,0,PASS,2025-11-05,v1.13.0,2.14.3,4.14.10,standard,0.037,low,wave_1
VZ-SO-PHX-15110,Southwest,AZ,33.1658,-112.0679,suburban,CaaS-Node-Type-A,24.01,24.12,40,0,CONDITIONAL_PASS,2025-07-13,v1.14.0,2.15.4,4.15.5,standard,0.057,low,wave_1
VZ-SO-DEN-15111,Southwest,CO,40.0949,-105.4285,urban_macro,CaaS-Node-Type-A,24.01,24.12,22,0,PASS,2025-09-03,v1.14.0,2.13.7,4.14.2,standard,0.046,low,wave_1
VZ-SO-LAS-15112,Southwest,NV,35.8055,-115.5431,dense_urban,CaaS-Node-Type-A,24.12,24.12,30,0,PASS,2025-07-08,v1.16.0,2.14.3,4.15.5,standard,0.197,low,wave_1
VZ-SO-RNO-15113,Southwest,NV,39.6687,-119.4515,urban_macro,CaaS-Node-Type-B,24.01,24.12,31,0,PASS,2025-11-28,v1.14.0,2.15.4,4.14.10,standard,0.198,low,wave_1
VZ-SO-ABQ-15114,Southwest,NM,35.3964,-107.0715,urban_macro,CaaS-Node-Type-A,22.12,24.12,45,0,PASS,2025-09-01,v1.12.0,2.14.10,4.13.8,standard,0.197,low,wave_1
VZ-SO-SLC-15115,Southwest,UT,40.7784,-111.9286,urban_macro,CaaS-Node-Type-B,24.06,24.12,30,1,PASS,2025-07-09,v1.15.0,2.16.0,4.13.8,premium,0.092,low,wave_1
VZ-SO-ABQ-15116,Southwest,NM,34.8004,-106.793,rural_remote,CaaS-Node-Type-B,24.01,24.12,15,1,PASS,2025-07-18,v1.14.0,2.15.4,4.15.5,standard,0.099,low,wave_1
VZ-SO-SNA-15117,Southwest,CA,33.6925,-118.12,rural_remote,CaaS-Node-Type-B,24.12,24.12,34,0,PASS,2025-10-15,v1.16.0,2.15.1,4.14.10,premium,0.168,low,wave_1
VZ-SO-SLC-15118,Southwest,UT,41.0545,-111.7605,dense_urban,CaaS-Node-Type-C,24.01,24.12,38,0,PASS,2025-07-14,v1.14.0,2.14.10,4.14.2,premium,0.119,low,wave_1
VZ-SO-RNO-15119,Southwest,NV,39.694,-120.0046,dense_urban,CaaS-Node-Type-B,24.12,24.12,43,0,PASS,2025-12-05,v1.16.0,2.14.3,4.14.2,premium,0.153,low,wave_1
VZ-SO-COS-15120,Southwest,CO,39.0552,-104.5024,suburban,CaaS-Node-Type-C,23.12,24.12,22,0,PASS,2025-09-26,v1.14.0,2.16.0,4.15.5,standard,0.145,low,wave_1
VZ-SO-PHX-15121,Southwest,AZ,33.7836,-111.745,suburban,CaaS-Node-Type-A,24.06,24.12,13,0,PASS,2025-11-23,v1.15.0,2.16.0,4.13.8,standard,0.045,low,wave_1
VZ-SO-SAF-15122,Southwest,NM,35.8274,-106.008,dense_urban,CaaS-Node-Type-A,24.06,24.12,52,0,PASS,2025-10-03,v1.15.0,2.15.1,4.12.4,standard,0.051,low,wave_1
VZ-SO-RNO-15123,Southwest,NV,39.3588,-119.6783,rural_remote,CaaS-Node-Type-B,24.01,24.12,54,0,PASS,2025-11-10,v1.14.0,2.16.0,4.14.10,premium,0.045,low,wave_1
VZ-SO-HNL-15124,Southwest,HI,20.9395,-157.797,dense_urban,CaaS-Node-Type-C,24.01,24.12,18,0,CONDITIONAL_PASS,2025-08-01,v1.14.0,2.14.10,4.15.5,standard,0.179,low,wave_1
VZ-SO-ABQ-15125,Southwest,NM,34.6983,-106.8953,suburban,CaaS-Node-Type-C,23.12,24.12,21,0,PASS,2025-07-27,v1.14.0,2.15.1,4.13.8,premium,0.106,low,wave_1
VZ-SO-TUS-15126,Southwest,AZ,31.9083,-111.3686,dense_urban,CaaS-Node-Type-C,24.12,24.12,44,0,PASS,2025-12-01,v1.16.0,2.14.10,4.13.8,standard,0.045,low,wave_1
VZ-SO-DEN-15127,Southwest,CO,39.8942,-104.9622,suburban,CaaS-Node-Type-B,22.12,24.12,49,0,PASS,2025-10-01,v1.12.0,2.15.4,4.12.4,standard,0.172,low,wave_1
VZ-SO-TUS-15128,Southwest,AZ,32.3824,-110.8663,suburban,CaaS-Node-Type-A,24.12,24.12,16,0,PASS,2025-10-15,v1.16.0,2.13.7,4.13.8,standard,0.156,low,wave_1
VZ-SO-RNO-15129,Southwest,NV,39.1057,-119.6172,suburban,CaaS-Node-Type-B,23.12,24.12,9,0,PASS,2025-07-15,v1.14.0,2.15.4,4.16.1,standard,0.034,low,wave_1
VZ-SO-SNA-15130,Southwest,CA,33.8382,-117.9423,suburban,CaaS-Node-Type-B,24.01,24.12,42,0,PASS,2025-07-21,v1.14.0,2.15.4,4.14.2,standard,0.142,low,wave_1
VZ-SO-ABQ-15131,Southwest,NM,35.2842,-106.2568,suburban,CaaS-Node-Type-B,24.01,24.12,8,0,PASS,2025-07-09,v1.14.0,2.15.1,4.12.4,standard,0.074,low,wave_1
VZ-SO-COS-15132,Southwest,CO,39.115,-105.0244,suburban,CaaS-Node-Type-A,24.01,24.12,14,0,PASS,2025-12-16,v1.14.0,2.14.10,4.16.1,premium,0.042,low,wave_1
VZ-SO-PHX-15133,Southwest,AZ,33.0953,-111.6449,suburban,CaaS-Node-Type-C,24.01,24.12,49,0,PASS,2025-07-17,v1.14.0,2.14.3,4.12.4,premium,0.165,low,wave_1
VZ-SO-SFO-15134,Southwest,CA,38.093,-122.372,urban_macro,CaaS-Node-Type-A,24.01,24.12,29,0,PASS,2025-08-09,v1.14.0,2.14.3,4.12.4,standard,0.132,low,wave_1
VZ-SO-SAN-15135,Southwest,CA,32.6915,-116.8839,rural_remote,CaaS-Node-Type-B,23.12,24.12,30,0,PASS,2025-08-05,v1.14.0,2.14.10,4.14.2,premium,0.168,low,wave_1
VZ-SO-SLC-15136,Southwest,UT,41.1403,-111.7793,suburban,CaaS-Node-Type-A,23.06,24.12,51,0,CONDITIONAL_PASS,2025-07-12,v1.13.0,2.14.10,4.13.8,standard,0.071,low,wave_1
VZ-SO-DEN-15137,Southwest,CO,39.4845,-104.8817,suburban,CaaS-Node-Type-C,24.01,24.12,8,0,PASS,2025-10-08,v1.14.0,2.15.4,4.15.5,standard,0.152,low,wave_1
VZ-SO-SLC-15138,Southwest,UT,40.7,-111.7126,urban_macro,CaaS-Node-Type-C,24.06,24.12,32,1,PASS,2025-09-20,v1.15.0,2.15.1,4.12.4,standard,0.093,low,wave_1
VZ-SO-SNA-15139,Southwest,CA,33.3852,-117.4023,urban_macro,CaaS-Node-Type-A,24.01,24.12,13,0,PASS,2025-07-16,v1.14.0,2.15.1,4.12.4,premium,0.135,low,wave_1
VZ-SO-SAF-15140,Southwest,NM,36.0996,-106.238,urban_macro,CaaS-Node-Type-A,24.01,24.12,39,0,PASS,2025-08-02,v1.14.0,2.13.7,4.12.4,standard,0.127,low,wave_1
